"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD"
"NC(=O)C1CCN(CCOc2ccc(c(O)c2)c3n[nH]cc3c4ccc(Br)cc4)CC1",,,"CPD003443738","SAM004653528","Life Chemicals","F3385-4374",485.3735,484.111,485.3735,"C23H25BrN4O3","BF00010942","G12","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1cc(NC(=O)Cn2nnc(n2)c3ccccc3)n(n1)c4ccccc4",,,"CPD003583361","SAM004846868","ChemBridge","30994212",359.3845,359.1494,359.3845,"C19H17N7O","BF00010942","H12","DMSO",10.02,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCN1C(=O)N(Cc2onc(n2)c3ccccc3Br)c4ccccc4C1=O",,,"CPD003443806","SAM004653616","Life Chemicals","F3398-3299",427.2513,426.0327,427.2513,"C19H15BrN4O3","BF00010942","I12","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"C(Nc1nc2nonc2nc1NCc3cccs3)c4occc4",,,"CPD003583949","SAM004847469","ChemBridge","70125323",328.349,328.0742,328.349,"C14H12N6O2S","BF00010942","J12","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",98.45,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1nnc(NC(=O)c2nn(cc2OCc3ccccc3)c4ccc(F)cc4)s1",,,"CPD003440931","SAM004648939","Life Chemicals","F5069-0543",409.4367,409.1008,409.4367,"C20H16FN5O2S","BF00010942","K12","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COC(=O)CC(NC(=O)c1csc2nc(cn12)c3ccccc3Cl)C(=O)OC",,,"CPD003583927","SAM004847445","ChemBridge","41006113",421.8561,421.0499,421.8561,"C18H16ClN3O5S","BF00010942","L12","DMSO",9.96,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(OC)c(c1)C2=NN(CCNC(=O)Nc3ccc(Cl)cc3)C(=O)C=C2",,,"CPD003440934","SAM004648942","Life Chemicals","F5072-2008",428.8688,428.1251,428.8688,"C21H21ClN4O4","BF00010942","M12","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCN1C(=O)N(C2Cc3ccccc3C2)C(=O)C14CCN(Cc5c[nH]nc5c6ccccc6)CC4",,,"CPD003583854","SAM004847365","ChemBridge","94021662",469.578,469.2477,469.578,"C28H31N5O2","BF00010942","N12","DMSO",10.01,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Clc1ccc(cc1)c2cc(NS(=O)(=O)c3c[nH]cn3)n(n2)C4CCS(=O)(=O)C4",,,"CPD003441631","SAM004649716","Life Chemicals","F5255-0045",441.9123,441.0332,441.9123,"C16H16ClN5O4S2","BF00010942","O12","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",98.22,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCN1C(=O)N(C2Cc3ccccc3C2)C(=O)C14CCN(Cc5c[nH]nc5c6ccc(F)cc6)CC4",,,"CPD003583814","SAM004847324","ChemBridge","75553036",487.5685,487.2383,487.5685,"C28H30FN5O2","BF00010942","P12","DMSO",10.05,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COCCNc1ncc2N3C(=O)c4cc(Br)ccc4NC3=C(C#N)C(=O)c2n1",,,"CPD003241735","SAM004427610","Enamine","Z56777263",441.2382,440.0232,441.2382,"C18H13BrN6O3","BF00010942","A13","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",93.88,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC1(CN(CC(=O)N1CCc2cccs2)S(=O)(=O)C)C(=O)NCc3ccc(Cl)cc3",,,"CPD003469263","SAM004704522","Chem Div","E646-7155",470.0052,469.0896,470.0052,"C20H24ClN3O4S2","BF00010942","B13","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",98.49,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Brc1ccc2NC3=C(C#N)C(=O)c4nc(ncc4N3C(=O)c2c1)N5CCOCC5",,,"CPD003241742","SAM004427621","Enamine","Z56786124",453.2489,452.0232,453.2489,"C19H13BrN6O3","BF00010942","C13","DMSO",10.15,"mM",12,"uL","Insoluble","28-Mar-14",91.54,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC1(CN(CC(=O)N1CCc2occc2)S(=O)(=O)C)C(=O)NCc3ccc(Cl)cc3",,,"CPD003469264","SAM004704523","Chem Div","E646-7156",453.9396,453.1125,453.9396,"C20H24ClN3O5S","BF00010942","D13","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=C(COC(=O)c1ccc2nccnc2c1)NC(C3CC3)c4ccccc4",,,"CPD003240164","SAM004425750","Enamine","Z261066124",361.3938,361.1426,361.3938,"C21H19N3O3","BF00010942","E13","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CNS(=O)(=O)c1cn(CC(=O)Nc2nc3ccc(Cl)cc3s2)cc1S(=O)(=O)NC",,,"CPD003465246","SAM004699079","Chem Div","E882-1316",477.9565,477.0002,477.9565,"C15H16ClN5O5S3","BF00010942","F13","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCS(=O)(=O)N1CCC(CC1)NC(=O)\C(=C/c2c[nH]nc2c3ccc(Br)cc3)\C#N",,,"CPD003219398","SAM004415699","Enamine","Z854244828",492.3894,491.0627,492.3894,"C20H22BrN5O3S","BF00010942","G13","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CCOC(=O)c1ccccc1NC(=O)c2c(C)oc3ncnc(N4CCCCC4)c23",,,"CPD001840744","SAM004699195","Chem Div","E948-0078",408.4503,408.1797,408.4503,"C22H24N4O4","BF00010942","H13","DMSO",10.04,"mM",12,"uL","Insoluble","28-Mar-14",98.39,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)NCC(F)(F)C(F)(F)C(F)(F)F",,,"CPD003241751","SAM004427635","Enamine","Z56794510",393.1753,393.0195,393.1753,"C11H6F7N3O5","BF00010942","I13","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Cc1csc(NC(=O)CN2C(=O)C(C)(C)c3cc(ccc23)S(=O)(=O)N4CCCC4)n1",,,"CPD003465924","SAM004699861","Chem Div","F323-0008",448.5589,448.1238,448.5589,"C20H24N4O4S2","BF00010942","J13","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC1=CC(=O)NC(=N1)SCC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F",,,"CPD003239469","SAM004424934","Enamine","Z18827687",378.7573,378.0165,378.7573,"C13H10ClF3N4O2S","BF00010942","K13","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCNC(=O)N(Cc1ccccc1)Cc2[nH]c(C)c(C(=O)OCC)c2C",,,"CPD003465955","SAM004699894","Chem Div","F346-0150",357.4466,357.2052,357.4466,"C20H27N3O3","BF00010942","L13","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(C)OC(=O)c1c(C)c(sc1NC(=O)c2c([N+](=O)[O-])c(C)nn2C)C(=O)N(C)C",,,"CPD003306197","SAM004509194","Vitas-M Laboratory","STK304777",437.4719,437.1369,437.4719,"C18H23N5O6S","BF00010942","M13","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",99.01,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cccc(NS(=O)(=O)c2ccc3OC(COc3c2)C(=O)N4CCOCC4)c1",,,"CPD003469889","SAM004705256","Chem Div","G240-0831",434.4628,434.1147,434.4628,"C20H22N2O7S","BF00010942","N13","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",96.87,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COCCCN(CC1=CC(=O)Nc2ccccc12)C(=S)Nc3ccccc3Cl",,,"CPD003303243","SAM004507321","Vitas-M Laboratory","STK619841",415.9362,415.1121,415.9362,"C21H22ClN3O2S","BF00010942","O13","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(NS(=O)(=O)c2ccc3OC(COc3c2)C(=O)N4CCOCC4)cc1",,,"CPD003469890","SAM004705257","Chem Div","G240-0832",434.4628,434.1147,434.4628,"C20H22N2O7S","BF00010942","P13","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COC1=CN(C)C(=CC1=O)C(=O)Nc2nc3ccc(Cl)cc3s2",,,"CPD003441791","SAM004649897","Life Chemicals","F5317-0552",349.792,349.0287,349.792,"C15H12ClN3O3S","BF00010942","A14","DMSO",10.01,"mM",12,"uL","Insoluble","28-Mar-14",98.8,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"OC1(CNc2ccc(cn2)c3onc(n3)C4CC4)CCCCC1",,,"CPD001867862","SAM004847883","ChemBridge","66210844",314.3821,314.1742,314.3821,"C17H22N4O2","BF00010942","B14","DMSO",9.86,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1n[nH]c(C)c1S(=O)(=O)N2CCN(Cc3nc(cs3)c4occc4)CC2",,,"CPD003442369","SAM004650523","Life Chemicals","F5583-0271",407.5103,407.1085,407.5103,"C17H21N5O3S2","BF00010942","C14","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",96.78,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COC(=O)[C@@H]1C[C@@H](CN1Cc2cccc(OC)c2OC)NC(=O)c3cc(ccc3Cl)C(F)(F)F",,,"CPD003595863","SAM004854686","ChemBridge","11111456",500.9037,500.1325,500.9037,"C23H24ClF3N2O5","BF00010942","D14","DMSO",9.98,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CCS(=O)(=O)N1CCN(CC1)c2cc(ncn2)n3nc(C)cc3C",,,"CPD003442333","SAM004650479","Life Chemicals","F5560-0193",350.4391,350.1524,350.4391,"C15H22N6O2S","BF00010942","E14","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",97.33,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC1=C(CC(=O)Nc2onc(c2)C(C)(C)C)C(=O)NC(=O)N1",,,"CPD003442626","SAM004650795","Life Chemicals","F5680-0028",306.3171,306.1328,306.3171,"C14H18N4O4","BF00010942","G14","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCCc1nnsc1C(=O)Nc2oc(nn2)c3ccc(F)cc3F",,,"CPD003442725","SAM004650896","Life Chemicals","F5773-3243",351.3312,351.0601,351.3312,"C14H11F2N5O2S","BF00010942","I14","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(OCc2noc(CNC(=O)c3cccc(c3)n4cnnn4)n2)cc1",,,"CPD003443092","SAM004651278","Life Chemicals","F5882-5305",407.3827,407.1342,407.3827,"C19H17N7O4","BF00010942","K14","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",97.24,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(OCc2noc(CNC(=O)c3cn(C)nn3)n2)cc1",,,"CPD003443100","SAM004651286","Life Chemicals","F5882-5426",344.3253,344.1233,344.3253,"C15H16N6O4","BF00010942","M14","DMSO",9.87,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc(OCc2noc(CNC(=O)\C=C\c3occc3)n2)cc1",,,"CPD003443094","SAM004651280","Life Chemicals","F5882-5316",355.3446,355.1168,355.3446,"C18H17N3O5","BF00010942","O14","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(Br)cc1\C=C\C(=O)Nc2ccc(O)cc2C(=O)O",,,"CPD003306003","SAM004508889","Vitas-M Laboratory","STK248745",392.2007,391.0055,392.2007,"C17H14BrNO5","BF00010942","A15","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCOc1ccc(NS(=O)(=O)c2ccc3OC(COc3c2)C(=O)N4CCOCC4)cc1",,,"CPD003469891","SAM004705258","Chem Div","G240-0881",448.4894,448.1304,448.4894,"C21H24N2O7S","BF00010942","B15","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",97.84,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOC(=O)CN1CCS(=O)(=O)c2c(Cl)c(F)nc(F)c12",,,"CPD003303252","SAM004507333","Vitas-M Laboratory","STK620273",340.7308,340.0096,340.7308,"C11H11ClF2N2O4S","BF00010942","C15","DMSO",9.98,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"O=C(NCc1ccccc1)C2Nc3ccccc3S(=O)(=O)N2",,,"CPD003472763","SAM004709146","Chem Div","G550-0063",317.3629,317.0834,317.3629,"C15H15N3O3S","BF00010942","D15","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCn1nccc1CN(C)C(=O)c2ccc(Cn3cc(cn3)[N+](=O)[O-])cc2",,,"CPD003306252","SAM004509279","Vitas-M Laboratory","STK308035",368.3964,368.1596,368.3964,"C18H20N6O3","BF00010942","E15","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"FC(F)(F)c1ccc(NS(=O)(=O)c2ccc(cc2)N3CCCCS3(=O)=O)cc1",,,"CPD003472679","SAM004709028","Chem Div","G508-0099",434.453,434.0581,434.453,"C17H17F3N2O4S2","BF00010942","F15","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"Cc1ccc(cc1)N/2C(=O)CS\C2=C(\C#N)/C(=O)Nc3cccc(C)c3",,,"CPD003302030","SAM004505719","Vitas-M Laboratory","STK557682",363.4349,363.1041,363.4349,"C20H17N3O2S","BF00010942","G15","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCN(CC)S(=O)(=O)c1ccc2nc(NC(=O)C3CCCC3)sc2c1",,,"CPD003471128","SAM004707090","Chem Div","G786-1572",381.5093,381.118,381.5093,"C17H23N3O3S2","BF00010942","H15","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1c(\C=C/2\C(=O)N(N=C2C(F)(F)F)c3ccc(cc3)S(=O)(=O)N)c(O)n4c5ccccc5nc4c1C#N",,,"CPD003305543","SAM004508215","Vitas-M Laboratory","STK073697",540.4739,540.0827,540.4739,"C24H15F3N6O4S","BF00010942","I15","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",9.99,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)NS(=O)(=O)c1ccc2nc(NC(=O)C3CC4CC3C=C4)sc2c1",,,"CPD001346716","SAM004707094","Chem Div","G786-1656",391.5043,391.1024,391.5043,"C18H21N3O3S2","BF00010942","J15","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)c1ccc(C(=O)Nc2cccnc2Cl)c(Cl)c1",,,"CPD003305494","SAM004508143","Vitas-M Laboratory","STK058918",312.1082,310.9864,312.1082,"C12H7Cl2N3O3","BF00010942","K15","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc(cc1)S(=O)(=O)CCC(=O)Nc2cccc(c2)C(F)(F)F",,,"CPD003462368","SAM004694721","Chem Div","K978-1323",387.3746,387.0752,387.3746,"C17H16F3NO4S","BF00010942","L15","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"OC(=O)CCC(=O)Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1",,,"CPD003301949","SAM004505552","Vitas-M Laboratory","STK545909",354.1903,353.0221,354.1903,"C16H13Cl2NO4","BF00010942","M15","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",92.24,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Nc1nonc1c2no[n+]([O-])c2c3nonc3N",,,"CPD003472582","SAM004708889","Chem Div","R052-2211",252.1492,252.0355,252.1492,"C6H4N8O4","BF00010942","N15","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"Cc1cc(C)nc(N\C(=N\C(=O)c2ccccc2)\NCCc3c[nH]cn3)n1",,,"CPD003305926","SAM004508781","Vitas-M Laboratory","STK235547",363.4163,363.1807,363.4163,"C19H21N7O","BF00010942","O15","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Oc1cccc(/C=C\2/N=C(S)SC2=O)c1",,,"CPD003527354","SAM004820597","Asinex Ltd.","BAS 00334886",237.2915,236.9918,237.2915,"C10H7NO2S2","BF00010942","P15","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"NC(=N)NN=Cc1ccc(Br)cc1.Cl","HCl",1,"CPD000304497","SAM004706327","Chem Div","0589-0007",241.0908,240.001,277.5517,"C8H9BrN4","BF00010942","A16","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",98.64,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Oc1ccccc1/C=C\2/SC(=S)NC2=O",,,"CPD003470582","SAM004706168","Chem Div","0168-0344",237.2915,236.9918,237.2915,"C10H7NO2S2","BF00010942","C16","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"O=C1c2ccccc2-c3nc4nonc4nc13",,,"CPD001462647","SAM004706083","Chem Div","000A-0055",224.1786,224.0334,224.1786,"C11H4N4O2","BF00010942","E16","DMSO",9.81,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"Nc1ccc(c2nc3ccccc3[nH]2)c(N)c1",,,"CPD000069423","SAM004706315","Chem Div","0568-0772",224.2658,224.1061,224.2658,"C13H12N4","BF00010942","G16","DMSO",9.81,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1ccc(cc1)C(=O)C(Cl)C(=O)Nc2ccccc2",,,"CPD003470713","SAM004706411","Chem Div","0815-0180",318.717,318.0407,318.717,"C15H11ClN2O4","BF00010942","I16","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",86.69,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)c1ccccc1NC(=O)c2cncc(Br)c2",,,"CPD000304527","SAM004706389","Chem Div","0777-4454",322.1183,320.9749,322.1183,"C12H8BrN3O3","BF00010942","K16","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1cccc(NC(=O)C(Cl)C(=O)c2ccc(cc2)[N+](=O)[O-])c1",,,"CPD000354566","SAM004706341","Chem Div","0622-0078",332.744,332.0563,332.744,"C16H13ClN2O4","BF00010942","M16","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",85.96,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"Oc1cc(O)c(C(=O)Cc2ccc(cc2)[N+](=O)[O-])c(O)c1",,,"CPD000413999","SAM004706422","Chem Div","0831-0967",289.2451,289.0586,289.2451,"C14H11NO6","BF00010942","O16","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CC(NC(=O)c1cccs1)C(=O)N2CCC3(CC2)NCCc4nc[nH]c34",,,"CPD003302996","SAM004506989","Vitas-M Laboratory","STK608258",373.4725,373.1572,373.4725,"C18H23N5O2S","BF00010942","A17","DMSO",9.91,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COCc1nnc(NC(=O)c2csc(n2)n3nc(C)cc3C)s1",,,"CPD003530516","SAM004820738","Asinex Ltd.","SYN 19998095",350.4221,350.0619,350.4221,"C13H14N6O2S2","BF00010942","B17","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CN1CCN(CC1)c2nc3ccccc3nc2C(C#N)S(=O)(=O)c4ccc(Cl)cc4",,,"CPD003301950","SAM004505557","Vitas-M Laboratory","STK546090",441.9363,441.1026,441.9363,"C21H20ClN5O2S","BF00010942","C17","DMSO",9.96,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1c(n[nH]c1c2cnoc2)c3cnoc3",,,"CPD000279854","SAM004821059","Asinex Ltd.","BAS 00666405",247.1701,247.0341,247.1701,"C9H5N5O4","BF00010942","D17","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",97.7,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"O=C(Nc1nonc1c2cccs2)C3COc4ccccc4O3",,,"CPD003302827","SAM004506762","Vitas-M Laboratory","STK601244",329.3307,329.047,329.3307,"C15H11N3O4S","BF00010942","E17","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CC(C)c1ccc(NC(=O)C(Cc2cccc(C)c2)c3nn[nH]n3)cc1",,,"CPD003528321","SAM004820874","Asinex Ltd.","ASN 03272050",349.4369,349.1902,349.4369,"C20H23N5O","BF00010942","F17","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",97.77,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOC(=O)C(NC(=O)Nc1cc(C)ccn1)(c2ccc(F)cc2)C(F)(F)F",,,"CPD003306611","SAM004509828","Vitas-M Laboratory","STK378014",399.3461,399.1206,399.3461,"C18H17F4N3O3","BF00010942","G17","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",58.63,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CN1CCC(O)(Cn2nc(c3ccc(F)cc3)c4cc(NC(=O)Nc5ccccc5)ccc24)CC1",,,"CPD003527496","SAM004821212","Asinex Ltd.","ASN 22130410",473.5419,473.2227,473.5419,"C27H28FN5O2","BF00010942","H17","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",98.16,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"N/C(=C(\C=Nc1cccnc1Cl)/C#N)/S",,,"CPD000439735","SAM004506035","Vitas-M Laboratory","STK572763",238.6948,238.0079,238.6948,"C9H7ClN4S","BF00010942","I17","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",97.71,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Oc1ccc(/C=C\2/SC(=O)N(C2=O)c3ccccc3)cc1O",,,"CPD003524518","SAM004821105","Asinex Ltd.","BAS 01987478",313.3283,313.0408,313.3283,"C16H11NO4S","BF00010942","J17","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",98.85,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1cc2[n+]([O-])onc2cc1[N+](=O)[O-]",,,"CPD003306612","SAM004509829","Vitas-M Laboratory","STK378102",211.1341,211.0229,211.1341,"C7H5N3O5","BF00010942","K17","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COc1cc(CCc2cc(O)n3ncc(c4ccc(Cl)cc4)c3n2)on1",,,"CPD003530772","SAM004821701","Asinex Ltd.","SYN 22330241",370.79,370.0832,370.79,"C18H15ClN4O3","BF00010942","L17","DMSO",9.98,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Fc1ccccc1Nc2nc3nonc3n4nnnc24",,,"CPD000104550","SAM004509818","Vitas-M Laboratory","STK376412",272.2014,272.057,272.2014,"C10H5FN8O","BF00010942","M17","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",95.75,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCCCC(=O)NNC(=S)NC(=O)C(c1ccccc1)c2ccccc2",,,"CPD000280775","SAM004821559","Asinex Ltd.","BAS 02136686",369.4829,369.151,369.4829,"C20H23N3O2S","BF00010942","N17","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",98.5,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"C=CS(=O)(=O)c1ccc(Oc2ccc(cc2)S(=O)(=O)C=C)cc1",,,"CPD000001049","SAM004509797","Vitas-M Laboratory","STK371605",350.405,350.0282,350.405,"C16H14O5S2","BF00010942","O17","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"C[C@]12CN(Cc3n[nH]nc3c4ccccc4)C[C@H]1NC(=O)c5ccccc5C2=O",,,"CPD003527691","SAM004821925","Asinex Ltd.","SYN 22341596",387.4354,387.1695,387.4354,"C22H21N5O2","BF00010942","P17","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1N=Cc2cc(OC)c(OC)c(OC)c2)[N+](=O)[O-]",,,"CPD003470747","SAM004706471","Chem Div","0919-1730",346.3408,346.1164,346.3408,"C17H18N2O6","BF00010942","A18","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
