cmpdBarcode	plateType	wellReference	corp_name	batch_number	cmpdConc	supplier
E0017156	Library	C019	DNS000355122	1	30.303	NA
E0017156	Library	C020	DNS000355985	1	30.303	NA
E0017156	Library	C021	DNS000355754	1	30.303	NA
E0017156	Library	C022	DNS000094755	2	30.303	NA
E0017156	Library	D001	DNS000114938	2	30.303	NA
E0017156	Library	D002	DNS000353468	1	30.303	NA
E0017156	Library	D003	DNS000349844	1	30.303	NA
E0017156	Library	D004	DNS000352465	1	30.303	NA
E0017156	Library	D005	DNS000108608	2	30.303	NA
E0017156	Library	D006	DNS000353481	1	30.303	NA
E0017156	Library	D007	DNS000350776	1	30.303	NA
E0017156	Library	D008	DNS000110833	2	30.303	NA
E0017156	Library	D009	DNS000351013	1	30.303	NA
E0017156	Library	D010	DNS000353312	1	30.303	NA
E0017156	Library	D011	DNS000350452	1	30.303	NA
E0017156	Library	D012	DNS000352472	1	30.303	NA
E0017156	Library	D013	DNS000350382	1	30.303	NA
E0017156	Library	D014	DNS000352961	1	30.303	NA
E0017156	Library	D015	DNS000350712	1	30.303	NA
E0017156	Library	D016	DNS000352476	1	30.303	NA
E0017156	Library	D017	DNS000349851	1	30.303	NA
E0017156	Library	D018	DNS000353673	1	30.303	NA
E0017156	Library	D019	DNS000349852	1	30.303	NA
E0017156	Library	D020	DNS000113438	2	30.303	NA
E0017156	Library	D021	DNS000133464	2	30.303	NA
E0017156	Library	D022	DNS000352482	1	30.303	NA
E0017156	Library	E001	DNS000104740	2	30.303	NA
E0017156	Library	E002	DNS000134905	2	30.303	NA
E0017156	Library	E003	DNS000355176	1	30.303	NA
E0017156	Library	E004	DNS000355209	1	30.303	NA
E0017156	Library	E005	DNS000355695	1	30.303	NA
E0017156	Library	E006	DNS000355693	1	30.303	NA
E0017156	Library	E007	DNS000356026	1	30.303	NA
E0017156	Library	E008	DNS000355213	1	30.303	NA
E0017156	Library	E009	DNS000355709	1	30.303	NA
E0017156	Library	E010	DNS000355215	1	30.303	NA
E0017156	Library	E011	DNS000355953	1	30.303	NA
E0017156	Library	E012	DNS000355217	1	30.303	NA
E0017156	Library	E013	DNS000356050	1	30.303	NA
E0017156	Library	E014	DNS000355794	1	30.303	NA
E0017156	Library	E015	DNS000355187	1	30.303	NA
E0017156	Library	E016	DNS000064895	2	30.303	NA
E0017156	Library	E017	DNS000356283	1	30.303	NA
E0017156	Library	E018	DNS000355735	1	30.303	NA
E0017156	Library	E019	DNS000355189	1	30.303	NA
E0017156	Library	E020	DNS000100083	2	30.303	NA
E0017156	Library	E021	DNS000134485	2	30.303	NA
E0017156	Library	E022	DNS000355224	1	30.303	NA
E0017156	Library	F001	DNS000349914	1	30.303	NA
E0017156	Library	F002	DNS000353195	1	30.303	NA
E0017156	Library	F003	DNS000350664	1	30.303	NA
E0017156	Library	F004	DNS000133885	2	30.303	NA
E0017156	Library	F005	DNS000089456	2	30.303	NA
E0017156	Library	F006	DNS000353635	1	30.303	NA
E0017156	Library	F007	DNS000350311	1	30.303	NA
E0017156	Library	F008	DNS000352537	1	30.303	NA
E0017156	Library	F009	DNS000349922	1	30.303	NA
E0017156	Library	F010	DNS000352540	1	30.303	NA
E0017156	Library	F011	DNS000349924	1	30.303	NA
E0017156	Library	F012	DNS000352543	1	30.303	NA
E0017156	Library	F013	DNS000133467	2	30.303	NA
E0017156	Library	F014	DNS000353416	1	30.303	NA
E0017156	Library	F015	DNS000349926	1	30.303	NA
E0017156	Library	F016	DNS000353669	1	30.303	NA
E0017156	Library	F017	DNS000350720	1	30.303	NA
E0017156	Library	F018	DNS000352972	1	30.303	NA
E0017156	Library	F019	DNS000349929	1	30.303	NA
E0017156	Library	F020	DNS000352548	1	30.303	NA
E0017156	Library	F021	DNS000350568	1	30.303	NA
E0017156	Library	F022	DNS000352551	1	30.303	NA
E0017156	Library	G001	DNS000355919	1	30.303	NA
E0017156	Library	G002	DNS000356161	1	30.303	NA
E0017156	Library	G003	DNS000355620	1	30.303	NA
E0017156	Library	G004	DNS000355284	1	30.303	NA
E0017156	Library	G005	DNS000355254	1	30.303	NA
E0017156	Library	G006	DNS000355849	1	30.303	NA
E0017156	Library	G007	DNS000190025	2	30.303	NA
E0017156	Library	G008	DNS000356251	1	30.303	NA
E0017156	Library	G009	DNS000079291	2	30.303	NA
E0017156	Library	G010	DNS000355288	1	30.303	NA
E0017156	Library	G011	DNS000356270	1	30.303	NA
E0017156	Library	G012	DNS000355786	1	30.303	NA
E0017156	Library	G013	DNS000355260	1	30.303	NA
E0017156	Library	G014	DNS000129837	2	30.303	NA
E0017156	Library	G015	DNS000129363	2	30.303	NA
E0017156	Library	G016	DNS000355624	1	30.303	NA
E0017156	Library	G017	DNS000355809	1	30.303	NA
E0017156	Library	G018	DNS000355625	1	30.303	NA
E0017156	Library	G019	DNS000356075	1	30.303	NA
E0017156	Library	G020	DNS000356220	1	30.303	NA
E0017156	Library	G021	DNS000356157	1	30.303	NA
E0017156	Library	G022	DNS000088600	2	30.303	NA
E0017156	Library	H001	DNS000349983	1	30.303	NA
E0017156	Library	H002	DNS000353196	1	30.303	NA
E0017156	Library	H003	DNS000350760	1	30.303	NA
E0017156	Library	H004	DNS000353629	1	30.303	NA
E0017156	Library	H005	DNS000107780	2	30.303	NA
E0017156	Library	H006	DNS000353483	1	30.303	NA
E0017156	Library	H007	DNS000105378	2	30.303	NA
E0017156	Library	H008	DNS000352983	1	30.303	NA
E0017156	Library	H009	DNS000350864	1	30.303	NA
E0017156	Library	H010	DNS000352620	1	30.303	NA
E0017156	Library	H011	DNS000349991	1	30.303	NA
E0017156	Library	H012	DNS000353510	1	30.303	NA
E0017156	Library	H013	DNS000350384	1	30.303	NA
E0017156	Library	H014	DNS000352624	1	30.303	NA
E0017156	Library	H015	DNS000349995	1	30.303	NA
E0017156	Library	H016	DNS000353429	1	30.303	NA
E0017156	Library	H017	DNS000350323	1	30.303	NA
E0017156	Library	H018	DNS000133897	2	30.303	NA
E0017156	Library	H019	DNS000350000	1	30.303	NA
E0017156	Library	H020	DNS000353444	1	30.303	NA
E0017156	Library	H021	DNS000350002	1	30.303	NA
E0017156	Library	H022	DNS000133556	2	30.303	NA
E0017156	Library	I001	DNS000355322	1	30.303	NA
E0017156	Library	I002	DNS000103989	2	30.303	NA
E0017156	Library	I003	DNS000355324	1	30.303	NA
E0017156	Library	I004	DNS000355925	1	30.303	NA
E0017156	Library	I005	DNS000355326	1	30.303	NA
E0017156	Library	I006	DNS000356108	1	30.303	NA
E0017156	Library	I007	DNS000355702	1	30.303	NA
E0017156	Library	I008	DNS000356179	1	30.303	NA
E0017156	Library	I009	DNS000355331	1	30.303	NA
E0017156	Library	I010	DNS000355367	1	30.303	NA
E0017156	Library	I011	DNS000355956	1	30.303	NA
E0017156	Library	I012	DNS000355368	1	30.303	NA
E0017156	Library	I013	DNS000355964	1	30.303	NA
E0017156	Library	I014	DNS000356049	1	30.303	NA
E0017156	Library	I015	DNS000180009	2	30.303	NA
E0017156	Library	I016	DNS000356277	1	30.303	NA
E0017156	Library	I017	DNS000355630	1	30.303	NA
E0017156	Library	I018	DNS000355736	1	30.303	NA
E0017156	Library	I019	DNS000356077	1	30.303	NA
E0017156	Library	I020	DNS000356147	1	30.303	NA
E0017156	Library	I021	DNS000129279	2	30.303	NA
E0017156	Library	I022	DNS000355636	1	30.303	NA
E0017156	Library	J001	DNS000350063	1	30.303	NA
E0017156	Library	J002	DNS000352688	1	30.303	NA
E0017156	Library	J003	DNS000133447	2	30.303	NA
E0017156	Library	J004	DNS000353207	1	30.303	NA
E0017156	Library	J005	DNS000350674	1	30.303	NA
E0017156	Library	J006	DNS000352693	1	30.303	NA
E0017156	Library	J007	DNS000350926	1	30.303	NA
E0017156	Library	J008	DNS000133886	2	30.303	NA
E0017156	Library	J009	DNS000350067	1	30.303	NA
E0017156	Library	J010	DNS000353573	1	30.303	NA
E0017156	Library	J011	DNS000350379	1	30.303	NA
E0017156	Library	J012	DNS000353080	1	30.303	NA
E0017156	Library	J013	DNS000350534	1	30.303	NA
E0017156	Library	J014	DNS000353582	1	30.303	NA
E0017156	Library	J015	DNS000350073	1	30.303	NA
E0017156	Library	J016	DNS000352702	1	30.303	NA
E0017156	Library	J017	DNS000139532	2	30.303	NA
E0017156	Library	J018	DNS000352705	1	30.303	NA
E0017156	Library	J019	DNS000133513	2	30.303	NA
E0017156	Library	J020	DNS000352706	1	30.303	NA
E0017156	Library	J021	DNS000350415	1	30.303	NA
E0017156	Library	J022	DNS000352709	1	30.303	NA
E0017156	Library	K001	DNS000355759	1	30.303	NA
E0017156	Library	K002	DNS000355420	1	30.303	NA
E0017156	Library	K003	DNS000355386	1	30.303	NA
E0017156	Library	K004	DNS000119958	2	30.303	NA
E0017156	Library	K005	DNS000095701	2	30.303	NA
E0017156	Library	K006	DNS000355694	1	30.303	NA
E0017156	Library	K007	DNS000355703	1	30.303	NA
E0017156	Library	K008	DNS000051492	2	30.303	NA
E0017156	Library	K009	DNS000355779	1	30.303	NA
E0017156	Library	K010	DNS000355708	1	30.303	NA
E0017156	Library	K011	DNS000356271	1	30.303	NA
E0017156	Library	K012	DNS000355788	1	30.303	NA
E0017156	Library	K013	DNS000355397	1	30.303	NA
E0017156	Library	K014	DNS000355427	1	30.303	NA
E0017156	Library	K015	DNS000355398	1	30.303	NA
E0017156	Library	K016	DNS000355972	1	30.303	NA
E0017156	Library	K017	DNS000355981	1	30.303	NA
E0017156	Library	K018	DNS000355808	1	30.303	NA
E0017156	Library	K019	DNS000355400	1	30.303	NA
E0017156	Library	K020	DNS000356149	1	30.303	NA
E0017156	Library	K021	DNS000355822	1	30.303	NA
E0017156	Library	K022	DNS000069938	3	30.303	NA
E0017156	Library	L001	DNS000350124	1	30.303	NA
E0017156	Library	L002	DNS000352755	1	30.303	NA
E0017156	Library	L003	DNS000350912	1	30.303	NA
E0017156	Library	L004	DNS000352757	1	30.303	NA
E0017156	Library	L005	DNS000350848	1	30.303	NA
E0017156	Library	L006	DNS000106327	2	30.303	NA
E0017156	Library	L007	DNS000350341	1	30.303	NA
E0017156	Library	L008	DNS000352758	1	30.303	NA
E0017156	Library	L009	DNS000350133	1	30.303	NA
E0017156	Library	L010	DNS000133891	2	30.303	NA
E0017156	Library	L011	DNS000350528	1	30.303	NA
E0017156	Library	L012	DNS000352763	1	30.303	NA
E0017156	Library	L013	DNS000350702	1	30.303	NA
E0017156	Library	L014	DNS000133611	2	30.303	NA
E0017156	Library	L015	DNS000350469	1	30.303	NA
E0017156	Library	L016	DNS000353589	1	30.303	NA
E0017156	Library	L017	DNS000350137	1	30.303	NA
E0017156	Library	L018	DNS000102084	2	30.303	NA
E0017156	Library	L019	DNS000350967	1	30.303	NA
E0017156	Library	L020	DNS000353268	1	30.303	NA
E0017156	Library	L021	DNS000350489	1	30.303	NA
E0017156	Library	L022	DNS000133460	2	30.303	NA
E0017156	Library	M001	DNS000355451	1	30.303	NA
E0017156	Library	M002	DNS000355488	1	30.303	NA
E0017156	Library	M003	DNS000355843	1	30.303	NA
E0017156	Library	M004	DNS000355655	1	30.303	NA
E0017156	Library	M005	DNS000356018	1	30.303	NA
E0017156	Library	M006	DNS000355850	1	30.303	NA
E0017156	Library	M007	DNS000355454	1	30.303	NA
E0017156	Library	M008	DNS000355656	1	30.303	NA
E0017156	Library	M009	DNS000355859	1	30.303	NA
E0017156	Library	M010	DNS000356034	1	30.303	NA
E0017156	Library	M011	DNS000355457	1	30.303	NA
E0017156	Library	M012	DNS000355493	1	30.303	NA
E0017156	Library	M013	DNS000356051	1	30.303	NA
E0017156	Library	M014	DNS000355497	1	30.303	NA
E0017156	Library	M015	DNS000135955	2	30.303	NA
E0017156	Library	M016	DNS000355881	1	30.303	NA
E0017156	Library	M017	DNS000355651	1	30.303	NA
E0017156	Library	M018	DNS000051869	2	30.303	NA
E0017156	Library	M019	DNS000356222	1	30.303	NA
E0017156	Library	M020	DNS000355902	1	30.303	NA
E0017156	Library	M021	DNS000355465	1	30.303	NA
E0017156	Library	M022	DNS000355660	1	30.303	NA
E0017156	Library	N001	DNS000350188	1	30.303	NA
E0017156	Library	N002	DNS000353286	1	30.303	NA
E0017156	Library	N003	DNS000350191	1	30.303	NA
E0017156	Library	N004	DNS000352822	1	30.303	NA
E0017156	Library	N005	DNS000350432	1	30.303	NA
E0017156	Library	N006	DNS000155965	2	30.303	NA
E0017156	Library	N007	DNS000350515	1	30.303	NA
E0017156	Library	N008	DNS000353396	1	30.303	NA
E0017156	Library	N009	DNS000105223	2	30.303	NA
E0017156	Library	N010	DNS000352829	1	30.303	NA
E0017156	Library	N011	DNS000350357	1	30.303	NA
E0017156	Library	N012	DNS000352831	1	30.303	NA
E0017156	Library	N013	DNS000350622	1	30.303	NA
E0017156	Library	N014	DNS000352834	1	30.303	NA
E0017156	Library	N015	DNS000350470	1	30.303	NA
E0017156	Library	N016	DNS000353520	1	30.303	NA
E0017156	Library	N017	DNS000133559	2	30.303	NA
E0017156	Library	N018	DNS000121937	2	30.303	NA
E0017156	Library	N019	DNS000350817	1	30.303	NA
E0017156	Library	N020	DNS000353446	1	30.303	NA
E0017156	Library	N021	DNS000350570	1	30.303	NA
E0017156	Library	N022	DNS000352839	1	30.303	NA
E0017156	Library	O001	DNS000134847	2	30.303	NA
E0017156	Library	O002	DNS000355680	1	30.303	NA
E0017156	Library	O003	DNS000148191	2	30.303	NA
E0017156	Library	O004	DNS000098992	2	30.303	NA
E0017156	Library	O005	DNS000124787	2	30.303	NA
E0017156	Library	O006	DNS000356243	1	30.303	NA
E0017156	Library	O007	DNS000355527	1	30.303	NA
E0017156	Library	O008	DNS000134345	2	30.303	NA
E0017156	Library	O009	DNS000355947	1	30.303	NA
E0017156	Library	O010	DNS000355777	1	30.303	NA
E0017156	Library	O011	DNS000355530	1	30.303	NA
E0017156	Library	O012	DNS000355561	1	30.303	NA
E0017156	Library	O013	DNS000355532	1	30.303	NA
E0017156	Library	O014	DNS000356129	1	30.303	NA
E0017156	Library	O015	DNS000355534	1	30.303	NA
E0017156	Library	O016	DNS000355565	1	30.303	NA
E0017156	Library	O017	DNS000355535	1	30.303	NA
E0017156	Library	O018	DNS000356140	1	30.303	NA
E0017156	Library	O019	DNS000356223	1	30.303	NA
E0017156	Library	O020	DNS000088217	2	30.303	NA
E0017156	Library	O021	DNS000134329	2	30.303	NA
E0017156	Library	O022	DNS000356300	1	30.303	NA
E0017156	Library	P001	DNS000350417	1	30.303	NA
E0017156	Library	P002	DNS000352899	1	30.303	NA
E0017156	Library	P003	DNS000350666	1	30.303	NA
E0017156	Library	P004	DNS000353294	1	30.303	NA
E0017156	Library	P005	DNS000350265	1	30.303	NA
E0017156	Library	P006	DNS000133615	2	30.303	NA
E0017156	Library	P007	DNS000350267	1	30.303	NA
E0017156	Library	P008	DNS000353031	1	30.303	NA
E0017156	Library	P009	DNS000350271	1	30.303	NA
E0017156	Library	P010	DNS000353313	1	30.303	NA
E0017156	Library	P011	DNS000350274	1	30.303	NA
E0017156	Library	P012	DNS000353322	1	30.303	NA
E0017156	Library	P013	DNS000350276	1	30.303	NA
E0017156	Library	P014	DNS000112497	2	30.303	NA
E0017156	Library	P015	DNS000350631	1	30.303	NA
E0017156	Library	P016	DNS000353430	1	30.303	NA
E0017156	Library	P017	DNS000133463	2	30.303	NA
E0017156	Library	P018	DNS000352909	1	30.303	NA
E0017156	Library	P019	DNS000106341	2	30.303	NA
E0017156	Library	P020	DNS000352911	1	30.303	NA
E0017156	Library	P021	DNS000350741	1	30.303	NA
E0017156	Library	P022	DNS000023657	2	30.303	NA
E0017157	Library	A001	DNS000347959	1	30.303	NA
E0017157	Library	A002	DNS000357267	1	30.303	NA
E0017157	Library	A003	DNS000347049	1	30.303	NA
E0017157	Library	A004	DNS000356306	1	30.303	NA
E0017157	Library	A005	DNS000152128	2	30.303	NA
E0017157	Library	A006	DNS000356309	1	30.303	NA
E0017157	Library	A007	DNS000348301	1	30.303	NA
E0017157	Library	A008	DNS000356310	1	30.303	NA
E0017157	Library	A009	DNS000347987	1	30.303	NA
E0017157	Library	A010	DNS000357463	1	30.303	NA
E0017157	Library	A011	DNS000347054	1	30.303	NA
E0017157	Library	A012	DNS000356312	1	30.303	NA
E0017157	Library	A013	DNS000348245	1	30.303	NA
E0017157	Library	A014	DNS000357140	1	30.303	NA
E0017157	Library	A015	DNS000347844	1	30.303	NA
E0017157	Library	A016	DNS000356859	1	30.303	NA
E0017157	Library	A017	DNS000348261	1	30.303	NA
E0017157	Library	A018	DNS000356313	1	30.303	NA
E0017157	Library	A019	DNS000347630	1	30.303	NA
E0017157	Library	A020	DNS000357566	1	30.303	NA
E0017157	Library	A021	DNS000348204	1	30.303	NA
E0017157	Library	A022	DNS000133246	2	30.303	NA
E0017157	Library	B001	DNS000351618	1	30.303	NA
E0017157	Library	B002	DNS000355089	1	30.303	NA
E0017157	Library	B003	DNS000351056	1	30.303	NA
E0017157	Library	B004	DNS000356005	1	30.303	NA
E0017157	Library	B005	DNS000351057	1	30.303	NA
E0017157	Library	B006	DNS000355092	1	30.303	NA
E0017157	Library	B007	DNS000351980	1	30.303	NA
E0017157	Library	B008	DNS000356113	1	30.303	NA
E0017157	Library	B009	DNS000351062	1	30.303	NA
E0017157	Library	B010	DNS000355096	1	30.303	NA
E0017157	Library	B011	DNS000351065	1	30.303	NA
E0017157	Library	B012	DNS000129549	2	30.303	NA
E0017157	Library	B013	DNS000351068	1	30.303	NA
E0017157	Library	B014	DNS000355100	1	30.303	NA
E0017157	Library	B015	DNS000351070	1	30.303	NA
E0017157	Library	B016	DNS000355103	1	30.303	NA
E0017157	Library	B017	DNS000133680	2	30.303	NA
E0017157	Library	B018	DNS000355105	1	30.303	NA
E0017157	Library	B019	DNS000351072	1	30.303	NA
E0017157	Library	B020	DNS000355746	1	30.303	NA
E0017157	Library	B021	DNS000352132	1	30.303	NA
E0017157	Library	B022	DNS000355818	1	30.303	NA
E0017157	Library	C001	DNS000347129	1	30.303	NA
E0017157	Library	C002	DNS000357096	1	30.303	NA
E0017157	Library	C003	DNS000347806	1	30.303	NA
E0017157	Library	C004	DNS000357275	1	30.303	NA
E0017157	Library	C005	DNS000347131	1	30.303	NA
E0017157	Library	C006	DNS000357119	1	30.303	NA
E0017157	Library	C007	DNS000152113	2	30.303	NA
E0017157	Library	C008	DNS000133249	2	30.303	NA
E0017157	Library	C009	DNS000348237	1	30.303	NA
E0017157	Library	C010	DNS000133667	2	30.303	NA
E0017157	Library	C011	DNS000347134	1	30.303	NA
E0017157	Library	C012	DNS000357220	1	30.303	NA
E0017157	Library	C013	DNS000347837	1	30.303	NA
E0017157	Library	C014	DNS000121898	2	30.303	NA
E0017157	Library	C015	DNS000347136	1	30.303	NA
E0017157	Library	C016	DNS000060334	2	30.303	NA
E0017157	Library	C017	DNS000348262	1	30.303	NA
E0017157	Library	C018	DNS000357491	1	30.303	NA
E0017157	Library	C019	DNS000347139	1	30.303	NA
E0017157	Library	C020	DNS000356390	1	30.303	NA
E0017157	Library	C021	DNS000348205	1	30.303	NA
E0017157	Library	C022	DNS000357021	1	30.303	NA
E0017157	Library	D001	DNS000351138	1	30.303	NA
E0017157	Library	D002	DNS000355678	1	30.303	NA
E0017157	Library	D003	DNS000352224	1	30.303	NA
E0017157	Library	D004	DNS000355604	1	30.303	NA
E0017157	Library	D005	DNS000352156	1	30.303	NA
E0017157	Library	D006	DNS000061455	2	30.303	NA
E0017157	Library	D007	DNS000352239	1	30.303	NA
E0017157	Library	D008	DNS000355938	1	30.303	NA
E0017157	Library	D009	DNS000135417	2	30.303	NA
E0017157	Library	D010	DNS000355605	1	30.303	NA
E0017157	Library	D011	DNS000352177	1	30.303	NA
E0017157	Library	D012	DNS000355719	1	30.303	NA
E0017157	Library	D013	DNS000135789	2	30.303	NA
E0017157	Library	D014	DNS000129533	2	30.303	NA
E0017157	Library	D015	DNS000158365	2	30.303	NA
E0017157	Library	D016	DNS000064822	2	30.303	NA
E0017157	Library	D017	DNS000133683	2	30.303	NA
E0017157	Library	D018	DNS000355892	1	30.303	NA
E0017157	Library	D019	DNS000352355	1	30.303	NA
E0017157	Library	D020	DNS000355171	1	30.303	NA
E0017157	Library	D021	DNS000351626	1	30.303	NA
E0017157	Library	D022	DNS000356298	1	30.303	NA
E0017157	Library	E001	DNS000347960	1	30.303	NA
E0017157	Library	E002	DNS000357097	1	30.303	NA
E0017157	Library	E003	DNS000347968	1	30.303	NA
E0017157	Library	E004	DNS000356448	1	30.303	NA
E0017157	Library	E005	DNS000348054	1	30.303	NA
E0017157	Library	E006	DNS000356966	1	30.303	NA
E0017157	Library	E007	DNS000347897	1	30.303	NA
E0017157	Library	E008	DNS000357292	1	30.303	NA
E0017157	Library	E009	DNS000152124	2	30.303	NA
E0017157	Library	E010	DNS000356977	1	30.303	NA
E0017157	Library	E011	DNS000347208	1	30.303	NA
E0017157	Library	E012	DNS000357221	1	30.303	NA
E0017157	Library	E013	DNS000347914	1	30.303	NA
E0017157	Library	E014	DNS000357314	1	30.303	NA
E0017157	Library	E015	DNS000348182	1	30.303	NA
E0017157	Library	E016	DNS000356458	1	30.303	NA
E0017157	Library	E017	DNS000348334	1	30.303	NA
E0017157	Library	E018	DNS000158958	2	30.303	NA
E0017157	Library	E019	DNS000347790	1	30.303	NA
E0017157	Library	E020	DNS000356460	1	30.303	NA
E0017157	Library	E021	DNS000348125	1	30.303	NA
E0017157	Library	E022	DNS000357085	1	30.303	NA
E0017157	Library	F001	DNS000351209	1	30.303	NA
E0017157	Library	F002	DNS000355228	1	30.303	NA
E0017157	Library	F003	DNS000351212	1	30.303	NA
E0017157	Library	F004	DNS000355231	1	30.303	NA
E0017157	Library	F005	DNS000351890	1	30.303	NA
E0017157	Library	F006	DNS000355234	1	30.303	NA
E0017157	Library	F007	DNS000351638	1	30.303	NA
E0017157	Library	F008	DNS000355700	1	30.303	NA
E0017157	Library	F009	DNS000351218	1	30.303	NA
E0017157	Library	F010	DNS000355239	1	30.303	NA
E0017157	Library	F011	DNS000351996	1	30.303	NA
E0017157	Library	F012	DNS000355241	1	30.303	NA
E0017157	Library	F013	DNS000351222	1	30.303	NA
E0017157	Library	F014	DNS000356047	1	30.303	NA
E0017157	Library	F015	DNS000351921	1	30.303	NA
E0017157	Library	F016	DNS000355245	1	30.303	NA
E0017157	Library	F017	DNS000351224	1	30.303	NA
E0017157	Library	F018	DNS000355619	1	30.303	NA
E0017157	Library	F019	DNS000352356	1	30.303	NA
E0017157	Library	F020	DNS000114619	2	30.303	NA
E0017157	Library	F021	DNS000351228	1	30.303	NA
E0017157	Library	F022	DNS000106337	2	30.303	NA
E0017157	Library	G001	DNS000347281	1	30.303	NA
E0017157	Library	G002	DNS000105947	2	30.303	NA
E0017157	Library	G003	DNS000347283	1	30.303	NA
E0017157	Library	G004	DNS000356891	1	30.303	NA
E0017157	Library	G005	DNS000347285	1	30.303	NA
E0017157	Library	G006	DNS000356528	1	30.303	NA
E0017157	Library	G007	DNS000348065	1	30.303	NA
E0017157	Library	G008	DNS000357533	1	30.303	NA
E0017157	Library	G009	DNS000152131	2	30.303	NA
E0017157	Library	G010	DNS000356978	1	30.303	NA
E0017157	Library	G011	DNS000348320	1	30.303	NA
E0017157	Library	G012	DNS000357551	1	30.303	NA
E0017157	Library	G013	DNS000152141	2	30.303	NA
E0017157	Library	G014	DNS000356531	1	30.303	NA
E0017157	Library	G015	DNS000348011	1	30.303	NA
E0017157	Library	G016	DNS000356534	1	30.303	NA
E0017157	Library	G017	DNS000347294	1	30.303	NA
E0017157	Library	G018	DNS000357073	1	30.303	NA
E0017157	Library	G019	DNS000347297	1	30.303	NA
