"BARCODE","WELL_NAME","WELL_ID","BATCH_CODE","VOLUME","VOLUME_UNIT","CONCENTRATION","CONCENTRATION_UNIT"
"BF00007335","K11",62370,"CRA-025708-1",12,"uL",9.91,"mM"
"BF00007335","D12",62379,"CRA-025717-1",12,"uL",9.96,"mM"
"BF00007335","C13",62393,"CRA-025731-1",12,"uL",10.03,"mM"
"BF00007335","H14",62414,"CRA-025752-1",12,"uL",10.17,"mM"
"BF00007335","E15",62424,"CRA-025762-1",12,"uL",9.8,"mM"
"BF00007335","F15",62425,"CRA-025763-1",12,"uL",9.82,"mM"
"BF00007335","H19",62485,"CRA-025823-1",12,"uL",10.04,"mM"
"BF00007335","G16",62441,"CRA-025779-1",12,"uL",10.05,"mM"
"BF00007335","J16",62444,"CRA-025782-1",12,"uL",9.93,"mM"
"BF00007335","G18",62470,"CRA-025808-1",12,"uL",10.04,"mM"
"BF00007335","H18",62471,"CRA-025809-1",12,"uL",10.09,"mM"
"BF00007335","N18",62477,"CRA-025815-1",12,"uL",9.96,"mM"
"BF00007335","B19",62481,"CRA-025819-1",12,"uL",10.15,"mM"
"BF00007335","M20",62505,"CRA-025843-1",12,"uL",9.96,"mM"
"BF00007335","P20",62508,"CRA-025846-1",12,"uL",10.01,"mM"
"BF00007335","A21",62509,"CRA-025847-1",12,"uL",10.09,"mM"
"BF00007335","F21",62512,"CRA-025850-1",12,"uL",9.9,"mM"
"BF00007335","G17",62457,"CRA-025795-1",12,"uL",9.84,"mM"
"BF00007335","A19",59071,"CRA-025818-1",12,"uL",9.92,"mM"
"BF00007320","A21",59341,"CRA-024823-1",12,"uL",10.01,"mM"
"BF00007320","C21",59344,"CRA-024825-1",12,"uL",9.99,"mM"
"BF00007325","K15",60189,"CRA-025082-1",12,"uL",10.1,"mM"
"BF00007325","L15",60194,"CRA-025083-1",12,"uL",10.12,"mM"
"BF00007325","A16",60238,"CRA-025088-1",12,"uL",9.93,"mM"
"BF00007325","B16",60248,"CRA-025089-1",12,"uL",10.03,"mM"
"BF00007330","L06",61569,"CRA-025285-1",12,"uL",10.08,"mM"
"BF00007335","H19",59085,"CRA-025823-1",12,"uL",10.04,"mM"
"BF00007335","I19",59088,"CRA-025824-1",12,"uL",10.04,"mM"
"BF00007335","L19",59097,"CRA-025827-1",12,"uL",9.89,"mM"
"BF00007320","K11",59113,"CRA-024675-1",12,"uL",9.96,"mM"
"BF00007320","L11",59114,"CRA-024676-1",12,"uL",9.91,"mM"
"BF00007325","G16",60293,"CRA-025094-1",12,"uL",10.08,"mM"
"BF00007325","K22",60999,"CRA-025191-1",12,"uL",10.07,"mM"
"BF00007330","K07",61647,"CRA-025298-1",12,"uL",10.02,"mM"
"BF00007330","B08",61681,"CRA-025304-1",12,"uL",10.19,"mM"
"BF00007320","N11",59117,"CRA-024678-1",12,"uL",9.95,"mM"
"BF00007335","I20",59132,"CRA-025839-1",12,"uL",10.12,"mM"
"BF00007320","B23",59393,"CRA-024856-1",12,"uL",9.99,"mM"
"BF00007340","O04",59408,"CRA-025937-1",12,"uL",10.09,"mM"
"BF00007325","J23",61088,"CRA-025206-1",12,"uL",9.99,"mM"
"BF00007330","P08",61759,"CRA-025318-1",12,"uL",9.99,"mM"
"BF00007330","G09",61798,"CRA-025325-1",12,"uL",9.96,"mM"
"BF00007335","N20",59147,"CRA-025844-1",12,"uL",10.1,"mM"
"BF00007335","G21",59167,"CRA-025851-1",12,"uL",9.92,"mM"
"BF00007340","F05",59426,"CRA-025944-1",12,"uL",9.95,"mM"
"BF00007330","A10",61846,"CRA-025334-1",12,"uL",10.1,"mM"
"BF00007330","C10",61854,"CRA-025336-1",12,"uL",9.99,"mM"
"BF00007335","N21",59187,"CRA-025858-1",12,"uL",9.88,"mM"
"BF00007335","H22",59212,"CRA-025867-1",12,"uL",10.08,"mM"
"BF00007325","A04",59464,"CRA-024901-1",12,"uL",10.07,"mM"
"BF00007325","F04",59470,"CRA-024905-1",12,"uL",10.07,"mM"
"BF00007340","G06",59473,"CRA-025961-1",12,"uL",10.06,"mM"
"BF00007340","H06",59476,"CRA-025962-1",12,"uL",9.91,"mM"
"BF00007330","H03",61271,"CRA-025235-1",12,"uL",10.1,"mM"
"BF00007330","G11",61956,"CRA-025355-1",12,"uL",9.99,"mM"
"BF00007320","A17",59245,"CRA-024761-1",12,"uL",9.88,"mM"
"BF00007340","L06",59486,"CRA-025966-1",12,"uL",10.03,"mM"
"BF00007340","H07",59516,"CRA-025977-1",12,"uL",9.83,"mM"
"BF00007330","J11",61971,"CRA-025358-1",12,"uL",10.03,"mM"
"BF00007320","I17",59255,"CRA-024768-1",12,"uL",10.12,"mM"
"BF00007335","I23",59262,"CRA-025884-1",12,"uL",10.13,"mM"
"BF00007335","M23",59273,"CRA-025888-1",12,"uL",9.9,"mM"
"BF00007340","N07",59532,"CRA-025983-1",12,"uL",9.89,"mM"
"BF00007325","A07",59539,"CRA-024948-1",12,"uL",9.92,"mM"
"BF00007330","N04",61397,"CRA-025256-1",12,"uL",10.03,"mM"
"BF00007330","O04",61401,"CRA-025257-1",12,"uL",10.13,"mM"
"BF00007330","E05",61439,"CRA-025263-1",12,"uL",9.86,"mM"
"BF00007330","H05",61457,"CRA-025266-1",12,"uL",10.02,"mM"
"BF00007330","K12",62037,"CRA-025375-1",12,"uL",9.96,"mM"
"BF00007330","O12",62041,"CRA-025379-1",12,"uL",9.99,"mM"
"BF00007335","D24",59292,"CRA-025895-1",12,"uL",9.89,"mM"
"BF00007335","E24",59294,"CRA-025896-1",12,"uL",10.02,"mM"
"BF00007335","F24",59297,"CRA-025897-1",12,"uL",10.04,"mM"
"BF00007335","H24",59303,"CRA-025899-1",12,"uL",9.85,"mM"
"BF00007445","D11",56666,"CRA-024163-1",12,"uL",8.64,"mM"
"BF00007445","H17",56667,"CRA-024164-1",12,"uL",9.14,"mM"
"BF00007445","P18",56669,"CRA-024166-1",12,"uL",8.98,"mM"
"BF00007450","D07",56674,"CRA-024171-1",12,"uL",9.28,"mM"
"BF00007450","J12",56677,"CRA-024174-1",12,"uL",5.55,"mM"
"BF00007460","J22",56684,"CRA-024181-1",12,"uL",9.37,"mM"
"BF00007315","O10",56816,"CRA-024313-1",12,"uL",10.11,"mM"
"BF00007315","P12",56849,"CRA-024346-1",12,"uL",10.05,"mM"
"BF00007390","K23",56579,"CRA-024076-1",12,"uL",8.17,"mM"
"BF00007395","J09",56585,"CRA-024082-1",12,"uL",8.32,"mM"
"BF00007395","M11",56588,"CRA-024085-1",12,"uL",9.62,"mM"
"BF00007315","P05",56738,"CRA-024235-1",12,"uL",9.86,"mM"
"BF00007315","E15",56886,"CRA-024383-1",12,"uL",10.09,"mM"
"BF00007325","P14",56441,"CRA-023938-1",12,"uL",9.02,"mM"
"BF00007330","O09",56451,"CRA-023948-1",12,"uL",8.69,"mM"
"BF00007330","K13",56453,"CRA-023950-1",12,"uL",8.73,"mM"
"BF00007400","C24",56600,"CRA-024097-1",12,"uL",7.55,"mM"
"BF00007405","D17",56610,"CRA-024107-1",12,"uL",6.59,"mM"
"BF00007405","O19",56611,"CRA-024108-1",12,"uL",7.1,"mM"
"BF00007335","J14",56458,"CRA-023955-1",12,"uL",8.62,"mM"
"BF00007335","C21",56467,"CRA-023964-1",12,"uL",9.88,"mM"
"BF00007335","G22",56469,"CRA-023966-1",12,"uL",9.2,"mM"
"BF00007340","B08",56472,"CRA-023969-1",12,"uL",9.46,"mM"
"BF00007410","N10",56615,"CRA-024112-1",12,"uL",8.79,"mM"
"BF00007315","F07",56760,"CRA-024257-1",12,"uL",9.96,"mM"
"BF00007340","J18",56474,"CRA-023971-1",12,"uL",9.18,"mM"
"BF00007345","E16",56483,"CRA-023980-1",12,"uL",9.04,"mM"
"BF00007315","O08",56785,"CRA-024282-1",12,"uL",10.13,"mM"
"BF00007355","H15",56493,"CRA-023990-1",12,"uL",9.15,"mM"
"BF00007420","L12",56631,"CRA-024128-1",12,"uL",7.95,"mM"
"BF00007360","J24",56509,"CRA-024006-1",12,"uL",9.12,"mM"
"BF00007365","M07",56516,"CRA-024013-1",12,"uL",9.01,"mM"
"BF00007365","K09",56518,"CRA-024015-1",12,"uL",7.84,"mM"
"BF00007365","A13",56523,"CRA-024020-1",12,"uL",9.01,"mM"
"BF00007365","H22",56527,"CRA-024024-1",12,"uL",9.3,"mM"
"BF00007440","F22",56655,"CRA-024152-1",12,"uL",7.98,"mM"
"BF00007440","L06",56660,"CRA-024157-1",12,"uL",8.84,"mM"
"BF00007370","M16",56537,"CRA-024034-1",12,"uL",10.02,"mM"
"BF00007370","K17",56540,"CRA-024037-1",12,"uL",9.01,"mM"
"BF00007370","C22",56541,"CRA-024038-1",12,"uL",8.81,"mM"
"BF00007325","G03",57395,"CRA-024892-1",12,"uL",9.99,"mM"
"BF00007325","E16",57594,"CRA-025092-1",12,"uL",9.94,"mM"
"BF00007320","M12",57196,"CRA-024693-1",12,"uL",9.99,"mM"
"BF00007325","M03",57401,"CRA-024898-1",12,"uL",10.15,"mM"
"BF00007325","A04",57404,"CRA-024901-1",12,"uL",10.07,"mM"
"BF00007325","C04",57405,"CRA-024902-1",12,"uL",10.08,"mM"
"BF00007325","E04",57407,"CRA-024904-1",12,"uL",10.01,"mM"
"BF00007325","F04",57408,"CRA-024905-1",12,"uL",10.07,"mM"
"BF00007325","A17",57606,"CRA-025104-1",12,"uL",9.98,"mM"
"BF00007325","G17",57612,"CRA-025110-1",12,"uL",10.01,"mM"
"BF00007315","J23",57018,"CRA-024515-1",12,"uL",9.94,"mM"
"BF00007320","H13",57207,"CRA-024704-1",12,"uL",10.12,"mM"
"BF00007320","I13",57208,"CRA-024705-1",12,"uL",9.93,"mM"
"BF00007325","M04",57415,"CRA-024912-1",12,"uL",10.09,"mM"
"BF00007325","F05",57424,"CRA-024921-1",12,"uL",10.02,"mM"
"BF00007320","A14",57216,"CRA-024713-1",12,"uL",9.99,"mM"
"BF00007325","L05",57430,"CRA-024927-1",12,"uL",10.02,"mM"
"BF00007325","A06",57435,"CRA-024932-1",12,"uL",10.05,"mM"
"BF00007320","N14",57229,"CRA-024726-1",12,"uL",9.92,"mM"
"BF00007320","P14",57231,"CRA-024728-1",12,"uL",10.04,"mM"
"BF00007325","E18",57625,"CRA-025123-1",12,"uL",9.92,"mM"
"BF00007325","J18",57629,"CRA-025127-1",12,"uL",10.08,"mM"
"BF00007325","O18",57634,"CRA-025132-1",12,"uL",9.99,"mM"
"BF00007325","N06",57448,"CRA-024945-1",12,"uL",9.99,"mM"
"BF00007325","O06",57449,"CRA-024946-1",12,"uL",10.09,"mM"
"BF00007320","K03",57051,"CRA-024548-1",12,"uL",10.04,"mM"
"BF00007320","C16",57250,"CRA-024747-1",12,"uL",9.95,"mM"
"BF00007325","G08",57472,"CRA-024969-1",12,"uL",10.08,"mM"
"BF00007325","J08",57474,"CRA-024972-1",12,"uL",10.12,"mM"
"BF00007315","F18",56935,"CRA-024432-1",12,"uL",10.05,"mM"
"BF00007315","G18",56936,"CRA-024433-1",12,"uL",9.93,"mM"
"BF00007315","J18",56939,"CRA-024436-1",12,"uL",9.91,"mM"
"BF00007325","K09",57490,"CRA-024988-1",12,"uL",10.19,"mM"
"BF00007320","H06",57095,"CRA-024592-1",12,"uL",9.89,"mM"
"BF00007320","L06",57099,"CRA-024596-1",12,"uL",10.06,"mM"
"BF00007320","N06",57101,"CRA-024598-1",12,"uL",10.07,"mM"
"BF00007320","F18",57284,"CRA-024781-1",12,"uL",10.09,"mM"
"BF00007320","G18",57285,"CRA-024782-1",12,"uL",9.89,"mM"
"BF00007325","H10",57503,"CRA-025001-1",12,"uL",10.26,"mM"
"BF00007325","J10",57505,"CRA-025003-1",12,"uL",9.93,"mM"
"BF00007325","L10",57507,"CRA-025005-1",12,"uL",10.12,"mM"
"BF00007315","M20",56974,"CRA-024471-1",12,"uL",9.97,"mM"
"BF00007315","B21",56979,"CRA-024476-1",12,"uL",9.99,"mM"
"BF00007320","B07",57105,"CRA-024602-1",12,"uL",10.11,"mM"
"BF00007320","G07",57110,"CRA-024607-1",12,"uL",9.99,"mM"
"BF00007320","E19",57298,"CRA-024795-1",12,"uL",9.99,"mM"
"BF00007320","H19",57301,"CRA-024798-1",12,"uL",9.93,"mM"
"BF00007320","N19",57307,"CRA-024804-1",12,"uL",10.05,"mM"
"BF00007320","O19",57308,"CRA-024805-1",12,"uL",10.02,"mM"
"BF00007325","P10",57511,"CRA-025009-1",12,"uL",10.12,"mM"
"BF00007325","D11",57515,"CRA-025013-1",12,"uL",10.09,"mM"
"BF00007325","F11",57517,"CRA-025015-1",12,"uL",9.83,"mM"
"BF00007320","D08",57123,"CRA-024620-1",12,"uL",10.11,"mM"
"BF00007320","K20",57320,"CRA-024817-1",12,"uL",9.96,"mM"
"BF00007325","P11",57527,"CRA-025025-1",12,"uL",9.85,"mM"
"BF00007325","D12",57531,"CRA-025029-1",12,"uL",10.05,"mM"
"BF00007325","G12",57534,"CRA-025032-1",12,"uL",9.87,"mM"
"BF00007320","N08",57133,"CRA-024630-1",12,"uL",10.02,"mM"
"BF00007320","B09",57137,"CRA-024634-1",12,"uL",9.96,"mM"
"BF00007320","K09",57146,"CRA-024643-1",12,"uL",9.97,"mM"
"BF00007320","C21",57328,"CRA-024825-1",12,"uL",9.99,"mM"
"BF00007320","E21",57330,"CRA-024827-1",12,"uL",9.99,"mM"
"BF00007320","F21",57331,"CRA-024828-1",12,"uL",9.91,"mM"
"BF00007325","P12",57543,"CRA-025041-1",12,"uL",10.07,"mM"
"BF00007320","D10",57155,"CRA-024652-1",12,"uL",9.88,"mM"
"BF00007320","P21",57341,"CRA-024838-1",12,"uL",9.92,"mM"
"BF00007320","F22",57347,"CRA-024844-1",12,"uL",10,"mM"
"BF00007325","K13",57554,"CRA-025052-1",12,"uL",9.85,"mM"
"BF00007320","P10",57167,"CRA-024664-1",12,"uL",9.9,"mM"
"BF00007320","P22",57357,"CRA-024854-1",12,"uL",9.89,"mM"
"BF00007325","G15",57580,"CRA-025078-1",12,"uL",10.03,"mM"
"BF00007320","E11",57172,"CRA-024669-1",12,"uL",10.07,"mM"
"BF00007320","G11",57174,"CRA-024671-1",12,"uL",10.13,"mM"
"BF00007320","I11",57176,"CRA-024673-1",12,"uL",10.07,"mM"
"BF00007320","K11",57178,"CRA-024675-1",12,"uL",9.96,"mM"
"BF00007320","L11",57179,"CRA-024676-1",12,"uL",9.91,"mM"
"BF00007325","N19",57649,"CRA-025147-1",12,"uL",10.07,"mM"
"BF00007325","A20",57652,"CRA-025150-1",12,"uL",9.9,"mM"
"BF00007325","F20",57657,"CRA-025155-1",12,"uL",9.93,"mM"
"BF00007325","E21",57671,"CRA-025169-1",12,"uL",10.15,"mM"
"BF00007325","H21",57674,"CRA-025172-1",12,"uL",10.12,"mM"
"BF00007325","J21",57676,"CRA-025174-1",12,"uL",10.12,"mM"
"BF00007325","D22",57686,"CRA-025184-1",12,"uL",9.9,"mM"
"BF00007315","C13",58635,"CRA-024349-1",12,"uL",9.93,"mM"
"BF00007315","D13",58636,"CRA-024350-1",12,"uL",10.12,"mM"
"BF00007335","D10",58650,"CRA-025685-1",12,"uL",9.93,"mM"
"BF00007315","J17",58738,"CRA-024420-1",12,"uL",10.06,"mM"
"BF00007315","K17",58739,"CRA-024421-1",12,"uL",9.94,"mM"
"BF00007315","I23",58872,"CRA-024514-1",12,"uL",10.1,"mM"
"BF00007315","B24",58886,"CRA-024523-1",12,"uL",10.05,"mM"
"BF00007320","N03",58927,"CRA-024551-1",12,"uL",10.11,"mM"
"BF00007460","J22",58406,"CRA-024181-1",12,"uL",9.37,"mM"
"BF00007460","B04",58409,"CRA-024183-1",12,"uL",6.53,"mM"
"BF00007460","H06",58410,"CRA-024184-1",12,"uL",8.69,"mM"
"BF00007315","B03",58417,"CRA-024189-1",12,"uL",9.89,"mM"
"BF00007315","F03",58423,"CRA-024193-1",12,"uL",10.11,"mM"
"BF00007315","H03",58425,"CRA-024195-1",12,"uL",9.92,"mM"
"BF00007335","F12",58761,"CRA-025719-1",12,"uL",9.94,"mM"
"BF00007335","H15",58909,"CRA-025765-1",12,"uL",9.96,"mM"
"BF00007335","L15",58918,"CRA-025768-1",12,"uL",10.04,"mM"
"BF00007320","K03",58923,"CRA-024548-1",12,"uL",10.04,"mM"
"BF00007320","C04",58935,"CRA-024556-1",12,"uL",10.04,"mM"
"BF00007320","D04",58936,"CRA-024557-1",12,"uL",9.99,"mM"
"BF00007320","E04",58938,"CRA-024558-1",12,"uL",10.05,"mM"
"BF00007315","M03",58432,"CRA-024200-1",12,"uL",9.99,"mM"
"BF00007315","J20",58805,"CRA-024468-1",12,"uL",10.22,"mM"
"BF00007320","E05",58961,"CRA-024574-1",12,"uL",9.94,"mM"
"BF00007320","G05",58964,"CRA-024576-1",12,"uL",9.96,"mM"
"BF00007320","L05",58972,"CRA-024581-1",12,"uL",10.01,"mM"
"BF00007320","P05",58976,"CRA-024584-1",12,"uL",10.18,"mM"
"BF00007320","A06",58978,"CRA-024585-1",12,"uL",10,"mM"
"BF00007320","C06",58981,"CRA-024587-1",12,"uL",10.03,"mM"
"BF00007315","G04",58445,"CRA-024210-1",12,"uL",10.11,"mM"
"BF00007315","J04",58449,"CRA-024213-1",12,"uL",9.87,"mM"
"BF00007315","L04",58452,"CRA-024215-1",12,"uL",10.12,"mM"
"BF00007315","N04",58455,"CRA-024217-1",12,"uL",9.89,"mM"
"BF00007315","B05",58460,"CRA-024221-1",12,"uL",10.09,"mM"
"BF00007315","D05",58462,"CRA-024223-1",12,"uL",9.89,"mM"
"BF00007315","N20",58811,"CRA-024472-1",12,"uL",10.06,"mM"
"BF00007315","C21",58818,"CRA-024477-1",12,"uL",9.89,"mM"
"BF00007315","G21",58824,"CRA-024481-1",12,"uL",10.14,"mM"
"BF00007315","H21",58826,"CRA-024482-1",12,"uL",9.86,"mM"
"BF00007335","D17",58993,"CRA-025792-1",12,"uL",10.11,"mM"
"BF00007315","L05",58473,"CRA-024231-1",12,"uL",10.02,"mM"
"BF00007315","A06",58480,"CRA-024236-1",12,"uL",9.95,"mM"
"BF00007335","J16",58963,"CRA-025782-1",12,"uL",9.93,"mM"
"BF00007335","K16",58966,"CRA-025783-1",12,"uL",9.86,"mM"
"BF00007335","P16",58980,"CRA-025788-1",12,"uL",10.05,"mM"
"BF00007335","A17",58983,"CRA-025789-1",12,"uL",10.13,"mM"
"BF00007320","L06",58994,"CRA-024596-1",12,"uL",10.06,"mM"
"BF00007320","N06",58997,"CRA-024598-1",12,"uL",10.07,"mM"
"BF00007320","O06",58998,"CRA-024599-1",12,"uL",10.02,"mM"
"BF00007315","M21",58833,"CRA-024487-1",12,"uL",10.01,"mM"
"BF00007315","D22",58843,"CRA-024494-1",12,"uL",10.05,"mM"
"BF00007315","G22",58847,"CRA-024497-1",12,"uL",9.93,"mM"
"BF00007320","O07",59022,"CRA-024615-1",12,"uL",10.01,"mM"
"BF00007315","K06",58494,"CRA-024246-1",12,"uL",9.93,"mM"
"BF00007315","J22",58852,"CRA-024500-1",12,"uL",9.89,"mM"
"BF00007315","K22",58853,"CRA-024501-1",12,"uL",9.88,"mM"
"BF00007325","D23",57702,"CRA-025200-1",12,"uL",10.1,"mM"
"BF00007335","L05",58383,"CRA-025614-1",12,"uL",10.05,"mM"
"BF00007335","A06",58403,"CRA-025619-1",12,"uL",10.06,"mM"
"BF00007335","A08",58523,"CRA-025650-1",12,"uL",10.03,"mM"
"BF00007335","B08",58527,"CRA-025651-1",12,"uL",10.07,"mM"
"BF00007335","E08",58539,"CRA-025654-1",12,"uL",10.05,"mM"
"BF00007335","G08",58546,"CRA-025656-1",12,"uL",10.02,"mM"
"BF00007315","C10",58569,"CRA-024302-1",12,"uL",9.91,"mM"
"BF00007335","F06",58419,"CRA-025623-1",12,"uL",10.09,"mM"
"BF00007335","M10",58681,"CRA-025694-1",12,"uL",10.09,"mM"
"BF00007325","H23",57706,"CRA-025204-1",12,"uL",10.17,"mM"
"BF00007325","E24",57718,"CRA-025216-1",12,"uL",10.01,"mM"
"BF00007335","F11",58707,"CRA-025703-1",12,"uL",9.87,"mM"
"BF00007335","J11",58720,"CRA-025707-1",12,"uL",9.84,"mM"
"BF00007335","L11",58727,"CRA-025709-1",12,"uL",10.03,"mM"
"BF00007325","G24",57720,"CRA-025218-1",12,"uL",10.06,"mM"
"BF00007325","P24",57729,"CRA-025227-1",12,"uL",9.92,"mM"
"BF00007330","A03",57730,"CRA-025228-1",12,"uL",9.95,"mM"
"BF00007330","C03",57732,"CRA-025230-1",12,"uL",9.86,"mM"
"BF00007315","M11",58605,"CRA-024327-1",12,"uL",10.12,"mM"
"BF00007315","H07",58511,"CRA-024259-1",12,"uL",10.1,"mM"
"BF00007315","O18",58767,"CRA-024441-1",12,"uL",10.04,"mM"
"BF00007315","A19",58770,"CRA-024443-1",12,"uL",10.11,"mM"
"BF00007330","H03",57737,"CRA-025235-1",12,"uL",10.1,"mM"
"BF00007330","J03",57739,"CRA-025237-1",12,"uL",9.91,"mM"
"BF00007330","N03",57743,"CRA-025241-1",12,"uL",9.96,"mM"
"BF00007330","A04",57745,"CRA-025243-1",12,"uL",9.95,"mM"
"BF00007315","O19",58790,"CRA-024457-1",12,"uL",10.07,"mM"
"BF00007315","B20",58794,"CRA-024460-1",12,"uL",9.97,"mM"
"BF00007330","K04",57755,"CRA-025253-1",12,"uL",10.08,"mM"
"BF00007330","L04",57756,"CRA-025254-1",12,"uL",9.86,"mM"
"BF00007315","C14",58658,"CRA-024365-1",12,"uL",10.07,"mM"
"BF00007315","D14",58659,"CRA-024366-1",12,"uL",9.96,"mM"
"BF00007315","I14",58666,"CRA-024371-1",12,"uL",9.93,"mM"
"BF00007315","N14",58673,"CRA-024376-1",12,"uL",9.88,"mM"
"BF00007315","O14",58675,"CRA-024377-1",12,"uL",10.02,"mM"
"BF00007315","P14",58676,"CRA-024378-1",12,"uL",9.91,"mM"
"BF00007335","E13",58809,"CRA-025733-1",12,"uL",9.99,"mM"
"BF00007330","E05",57765,"CRA-025263-1",12,"uL",9.86,"mM"
"BF00007330","H05",57768,"CRA-025266-1",12,"uL",10.02,"mM"
"BF00007335","C09",58589,"CRA-025668-1",12,"uL",9.84,"mM"
"BF00007315","O11",58608,"CRA-024329-1",12,"uL",10.04,"mM"
"BF00007335","N13",58838,"CRA-025742-1",12,"uL",9.88,"mM"
"BF00007315","E16",58708,"CRA-024399-1",12,"uL",9.9,"mM"
"BF00007315","P11",58609,"CRA-024330-1",12,"uL",10.12,"mM"
"BF00007315","M12",58627,"CRA-024343-1",12,"uL",10.05,"mM"
"BF00007315","O12",56848,"CRA-024345-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024251-1",,"",,""
"BF00007315","O21",56992,"CRA-024489-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"BF00007315","A03",56691,"CRA-024188-1",,"",,""
"AP00000001","",,"CRA-024395-1",,"",,""
"AP00000001","",,"CRA-024491-1",,"",,""
"AP00000001","",,"CRA-024237-1",,"",,""
"AP00000001","",,"CRA-024505-1",,"",,""
"AP00000001","",,"CRA-024521-1",,"",,""
"AP00000001","",,"CRA-024412-1",,"",,""
"AP00000001","",,"CRA-024286-1",,"",,""
"AP00000001","",,"CRA-024381-1",,"",,""
"AP00000001","",,"CRA-024461-1",,"",,""
"AP00000001","",,"CRA-024477-1",,"",,""
"AP00000001","",,"CRA-024303-1",,"",,""
"AP00000001","",,"CRA-024334-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024272-1",,"",,""
"AP00000001","",,"CRA-024319-1",,"",,""
"AP00000001","",,"CRA-024335-1",,"",,""
"BF00007315","E15",56886,"CRA-024383-1",,"",,""
"BF00007315","E17",56918,"CRA-024415-1",,"",,""
"AP00000001","",,"CRA-024241-1",,"",,""
"AP00000001","",,"CRA-024352-1",,"",,""
"AP00000001","",,"CRA-024416-1",,"",,""
"BF00007315","F23",57014,"CRA-024511-1",,"",,""
"BF00007315","G06",56745,"CRA-024242-1",,"",,""
"AP00000001","",,"CRA-024337-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"BF00007315","H06",56746,"CRA-024243-1",,"",,""
"AP00000001","",,"CRA-024498-1",,"",,""
"AP00000001","",,"CRA-024403-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024229-1",,"",,""
"BF00007315","J21",56987,"CRA-024484-1",,"",,""
"AP00000001","",,"CRA-024262-1",,"",,""
"AP00000001","",,"CRA-024247-1",,"",,""
"AP00000001","",,"CRA-024279-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-024200-1",,"",,""
"BF00007315","M13",56862,"CRA-024359-1",,"",,""
"AP00000001","",,"CRA-024359-1",,"",,""
"AP00000001","",,"CRA-024423-1",,"",,""
"BF00007315","M19",56958,"CRA-024455-1",,"",,""
"AP00000001","",,"CRA-024455-1",,"",,""
"BF00007315","M20",56974,"CRA-024471-1",,"",,""
"AP00000001","",,"CRA-024201-1",,"",,""
"AP00000001","",,"CRA-024265-1",,"",,""
"AP00000001","",,"CRA-024408-1",,"",,""
"AP00000001","",,"CRA-024472-1",,"",,""
"BF00007315","N23",57022,"CRA-024519-1",,"",,""
"AP00000001","",,"CRA-024218-1",,"",,""
"AP00000001","",,"CRA-024282-1",,"",,""
"AP00000001","",,"CRA-024298-1",,"",,""
"AP00000002","",,"CRA-024495-1",,"",,""
"BF00007315","E24",57029,"CRA-024526-1",,"",,""
"AP00000002","",,"CRA-024526-1",,"",,""
"AP00000002","",,"CRA-025998-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000002","",,"CRA-024247-1",,"",,""
"AP00000003","",,"CRA-024268-1",,"",,""
"AP00000003","",,"CRA-024445-1",,"",,""
"AP00000003","",,"CRA-024508-1",,"",,""
"BF00007315","D08",56774,"CRA-024271-1",,"",,""
"AP00000003","",,"CRA-024382-1",,"",,""
"AP00000003","",,"CRA-024462-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000003","",,"CRA-024272-1",,"",,""
"AP00000003","",,"CRA-024351-1",,"",,""
"BF00007315","E14",56870,"CRA-024367-1",,"",,""
"AP00000003","",,"CRA-024526-1",,"",,""
"AP00000003","",,"CRA-024193-1",,"",,""
"AP00000003","",,"CRA-024384-1",,"",,""
"AP00000003","",,"CRA-024527-1",,"",,""
"AP00000003","",,"CRA-025998-1",,"",,""
"AP00000003","",,"CRA-024258-1",,"",,""
"AP00000003","",,"CRA-024274-1",,"",,""
"AP00000003","",,"CRA-024385-1",,"",,""
"BF00007315","G16",56904,"CRA-024401-1",,"",,""
"BF00007315","G19",56952,"CRA-024449-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000003","",,"CRA-025998-1",,"",,""
"BF00007315","H04",56714,"CRA-024211-1",,"",,""
"BF00007315","H06",56746,"CRA-024243-1",,"",,""
"AP00000003","",,"CRA-024418-1",,"",,""
"AP00000003","",,"CRA-024450-1",,"",,""
"BF00007315","H22",57001,"CRA-024498-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007315","I05",56731,"CRA-024228-1",,"",,""
"AP00000003","",,"CRA-024499-1",,"",,""
"AP00000003","",,"CRA-024324-1",,"",,""
"AP00000003","",,"CRA-024340-1",,"",,""
"AP00000003","",,"CRA-024500-1",,"",,""
"AP00000003","",,"CRA-025998-1",,"",,""
"AP00000003","",,"CRA-024516-1",,"",,""
